filename,score
CtrSVDD_0125_E_0000058,-2.9721012115478507
CtrSVDD_0115_E_0000059,-2.916770458221436
CtrSVDD_0152_E_0000060,0.21392893791198728
CtrSVDD_0116_E_0000061,-0.40429663658142073
CtrSVDD_0114_E_0000062,-2.980189323425291
CtrSVDD_0119_E_0000063,-2.0972959995269775
CtrSVDD_0121_E_0000064,-2.1101434230804434
CtrSVDD_0125_E_0000065,-3.118781328201293
CtrSVDD_0123_E_0000066,-2.0678265094757076
CtrSVDD_0115_E_0000067,-2.9824707508087163
CtrSVDD_0114_E_0000068,-2.7694749832153325
CtrSVDD_0121_E_0000069,-2.6265830993652357
CtrSVDD_0125_E_0000070,-1.4832904338836665
CtrSVDD_0115_E_0000071,-2.9751136302948016
CtrSVDD_0125_E_0000072,-2.9835593700408958
CtrSVDD_0116_E_0000073,-2.9420630931854252
CtrSVDD_0123_E_0000074,-3.071347236633299
CtrSVDD_0117_E_0000075,1.2830438613891606
CtrSVDD_0133_E_0000076,2.5253698825836177
CtrSVDD_0115_E_0000077,-2.955582141876222
CtrSVDD_0115_E_0000078,-2.9054870605468763
CtrSVDD_0118_E_0000079,-2.904538393020628
CtrSVDD_0157_E_0000080,-3.023141384124756
CtrSVDD_0120_E_0000081,1.7393517494201653
CtrSVDD_0123_E_0000082,-2.767529249191284
CtrSVDD_0114_E_0000083,-2.9637315273284903
CtrSVDD_0160_E_0000084,-0.9628857374191285
CtrSVDD_0118_E_0000085,-2.961259603500367
CtrSVDD_0114_E_0000086,1.655911207199096
CtrSVDD_0114_E_0000087,3.271192073822021
CtrSVDD_0150_E_0000088,-2.2069032192230233
CtrSVDD_0123_E_0000089,1.7232818603515625
CtrSVDD_0148_E_0000090,-3.1405601501464813
CtrSVDD_0146_E_0000091,1.0952720642089842
CtrSVDD_0130_E_0000092,1.5845396518707275
CtrSVDD_0114_E_0000093,-1.0943677425384521
CtrSVDD_0158_E_0000094,-0.9081009030342099
CtrSVDD_0150_E_0000095,-0.2678551971912388
CtrSVDD_0140_E_0000096,0.16570347547531158
CtrSVDD_0119_E_0000097,-2.264245986938476
CtrSVDD_0149_E_0000098,1.2930216789245599
CtrSVDD_0123_E_0000099,-0.5156779885292051
CtrSVDD_0152_E_0000100,0.1835813522338865
CtrSVDD_0117_E_0000101,-2.851965427398682
CtrSVDD_0120_E_0000102,-2.9795482158660898
CtrSVDD_0142_E_0000103,-0.11510938405990608
CtrSVDD_0123_E_0000104,-2.3409359455108643
CtrSVDD_0117_E_0000105,-2.804569244384767
CtrSVDD_0123_E_0000106,-2.1864690780639657
CtrSVDD_0115_E_0000107,-1.5290443897247321
CtrSVDD_0118_E_0000108,-1.8209173679351807
CtrSVDD_0139_E_0000109,-0.8738995790481568
CtrSVDD_0117_E_0000110,-2.992689609527587
CtrSVDD_0163_E_0000111,3.2345519065856942
CtrSVDD_0115_E_0000112,-1.3039059638977049
CtrSVDD_0114_E_0000113,-2.543745756149292
CtrSVDD_0153_E_0000114,1.082248687744141
CtrSVDD_0141_E_0000115,3.6158299446106
CtrSVDD_0122_E_0000116,-2.9872756004333487
CtrSVDD_0115_E_0000117,-2.792362928390502
CtrSVDD_0123_E_0000118,-2.073747158050537
CtrSVDD_0114_E_0000119,-0.4419292807579043
CtrSVDD_0138_E_0000120,-1.7392029762268066
CtrSVDD_0115_E_0000121,-2.921178340911863
CtrSVDD_0123_E_0000122,3.253328323364256
CtrSVDD_0141_E_0000123,1.3492605686187744
CtrSVDD_0117_E_0000124,-2.937123298645022
CtrSVDD_0115_E_0000125,-0.026445239782333783
CtrSVDD_0146_E_0000126,2.888037919998169
CtrSVDD_0118_E_0000127,-2.164719343185424
CtrSVDD_0119_E_0000128,-1.4326045513153078
CtrSVDD_0114_E_0000129,-2.941678047180173
CtrSVDD_0153_E_0000130,-1.5908403396606445
CtrSVDD_0137_E_0000131,-3.0025613307952908
CtrSVDD_0151_E_0000132,-1.2887375354766846
CtrSVDD_0132_E_0000133,-1.0255753993988037
CtrSVDD_0136_E_0000134,-2.9965729713439972
CtrSVDD_0115_E_0000135,-0.7407926321029662
CtrSVDD_0160_E_0000136,0.9775626063346858
CtrSVDD_0115_E_0000137,-2.9522595405578627
CtrSVDD_0114_E_0000138,-2.9244730472564675
CtrSVDD_0134_E_0000139,1.7705552577972405
CtrSVDD_0134_E_0000140,3.6510262489318874
CtrSVDD_0119_E_0000141,-2.9214754104614267
CtrSVDD_0119_E_0000142,-2.95389151573181
CtrSVDD_0114_E_0000143,-2.7811343669891344
CtrSVDD_0117_E_0000144,-3.0928359031677255
CtrSVDD_0114_E_0000145,-0.6586754322052004
CtrSVDD_0158_E_0000146,-3.0724802017211887
CtrSVDD_0114_E_0000147,-2.9723916053771977
CtrSVDD_0119_E_0000148,-3.0052204132080087
CtrSVDD_0138_E_0000149,-2.9789276123046857
CtrSVDD_0114_E_0000150,-2.995474338531493
CtrSVDD_0163_E_0000151,3.489450216293334
CtrSVDD_0133_E_0000152,1.6539754867553713
CtrSVDD_0126_E_0000153,-2.134868860244752
CtrSVDD_0119_E_0000154,-2.3448348045349108
CtrSVDD_0146_E_0000155,0.12090563774108942
CtrSVDD_0118_E_0000156,-2.1763851642608656
CtrSVDD_0122_E_0000157,3.382247447967527
CtrSVDD_0119_E_0000158,-2.93192219734192
CtrSVDD_0125_E_0000159,-2.8828899860382093
CtrSVDD_0116_E_0000160,-2.7242968082427974
CtrSVDD_0160_E_0000161,-1.0336363315582275
CtrSVDD_0148_E_0000162,2.4886386394500737
CtrSVDD_0160_E_0000163,-1.534858465194702
CtrSVDD_0115_E_0000164,-0.1963512599468229
CtrSVDD_0148_E_0000165,3.0494158267974845
CtrSVDD_0125_E_0000166,-2.2282040119171147
CtrSVDD_0118_E_0000167,-2.604348421096802
CtrSVDD_0139_E_0000168,-1.35074770450592
CtrSVDD_0114_E_0000169,-0.21418043971061695
CtrSVDD_0118_E_0000170,-2.592708110809326
CtrSVDD_0148_E_0000171,3.3847219944000284
CtrSVDD_0140_E_0000172,2.6442997455596933
CtrSVDD_0138_E_0000173,-0.7986844778060911
CtrSVDD_0125_E_0000174,-2.978274583816526
CtrSVDD_0114_E_0000175,-1.585620403289795
CtrSVDD_0120_E_0000176,3.312840938568114
CtrSVDD_0134_E_0000177,-2.0385065078735343
CtrSVDD_0115_E_0000178,3.0626418590545645
CtrSVDD_0123_E_0000179,-2.8348648548126243
CtrSVDD_0141_E_0000180,1.8184094429016118
CtrSVDD_0116_E_0000181,3.1686327457427987
CtrSVDD_0114_E_0000182,-2.970009326934813
CtrSVDD_0114_E_0000183,-2.961315393447874
CtrSVDD_0117_E_0000184,0.3455422520637509
CtrSVDD_0131_E_0000185,-0.14531573653221125
CtrSVDD_0115_E_0000186,-1.5375144481658933
CtrSVDD_0132_E_0000187,2.0339062213897696
CtrSVDD_0121_E_0000188,-1.3513555526733398
CtrSVDD_0120_E_0000189,-2.958204746246337
CtrSVDD_0121_E_0000190,-3.0156559944152854
CtrSVDD_0115_E_0000191,0.4719354510307312
CtrSVDD_0124_E_0000192,3.914684295654303
CtrSVDD_0118_E_0000193,-2.973149299621582
CtrSVDD_0119_E_0000194,-1.1429927349090574
CtrSVDD_0114_E_0000195,-3.0274283885955824
CtrSVDD_0137_E_0000196,3.6403312683105478
CtrSVDD_0114_E_0000197,-2.924565315246583
CtrSVDD_0152_E_0000198,-0.25252366065978993
CtrSVDD_0155_E_0000199,-0.9260854721069337
CtrSVDD_0141_E_0000200,-1.0786828994750979
CtrSVDD_0115_E_0000201,1.1134150028228764
CtrSVDD_0122_E_0000202,3.2932960987091073
CtrSVDD_0118_E_0000203,-2.369115352630614
CtrSVDD_0146_E_0000204,3.3550095558166526
CtrSVDD_0114_E_0000205,3.4536573886871325
CtrSVDD_0116_E_0000206,-2.741592645645143
CtrSVDD_0122_E_0000207,-2.118242740631103
CtrSVDD_0121_E_0000208,-1.2238349914550783
CtrSVDD_0123_E_0000209,-2.9849021434783922
CtrSVDD_0114_E_0000210,2.7539045810699485
CtrSVDD_0143_E_0000211,-1.9897525310516349
CtrSVDD_0120_E_0000212,-2.9766845703125018
CtrSVDD_0123_E_0000213,2.3315503597259526
CtrSVDD_0124_E_0000214,3.024103879928588
CtrSVDD_0162_E_0000215,3.8584647178649862
CtrSVDD_0143_E_0000216,-1.3762532472610476
CtrSVDD_0120_E_0000217,2.169373989105225
CtrSVDD_0122_E_0000218,-2.971434354782104
CtrSVDD_0116_E_0000219,-2.7795138359069806
CtrSVDD_0153_E_0000220,0.4124033451080323
CtrSVDD_0115_E_0000221,-2.38878321647644
CtrSVDD_0119_E_0000222,-2.967099189758299
CtrSVDD_0115_E_0000223,-2.9392690658569336
CtrSVDD_0115_E_0000224,-2.057523250579835
CtrSVDD_0125_E_0000225,-2.971380949020387
CtrSVDD_0123_E_0000226,1.2457792758941655
CtrSVDD_0116_E_0000227,-2.7300801277160653
CtrSVDD_0121_E_0000228,3.2980117797851576
CtrSVDD_0125_E_0000229,-2.9443585872650164
CtrSVDD_0115_E_0000230,-2.211909294128417
CtrSVDD_0120_E_0000231,-1.8900747299194336
CtrSVDD_0139_E_0000232,3.5101122856140132
CtrSVDD_0115_E_0000233,3.305356740951541
CtrSVDD_0119_E_0000234,-2.9736380577087407
CtrSVDD_0117_E_0000235,-2.6317937374114995
CtrSVDD_0122_E_0000236,-2.803659677505493
CtrSVDD_0157_E_0000237,-3.0585401058197013
CtrSVDD_0158_E_0000238,-2.6574463844299316
CtrSVDD_0125_E_0000239,-2.903059244155885
CtrSVDD_0119_E_0000240,3.668290615081787
CtrSVDD_0122_E_0000241,-3.0047900676727277
CtrSVDD_0123_E_0000242,-2.181222438812256
CtrSVDD_0123_E_0000243,-2.810177564620973
CtrSVDD_0117_E_0000244,3.3667998313903804
CtrSVDD_0128_E_0000245,1.4715921878814695
CtrSVDD_0153_E_0000246,-0.989648222923279
CtrSVDD_0120_E_0000247,-2.9702253341674805
CtrSVDD_0114_E_0000248,-0.8566195964813228
CtrSVDD_0117_E_0000249,3.273544311523437
CtrSVDD_0146_E_0000250,3.382953882217409
CtrSVDD_0127_E_0000251,-0.4655565321445463
CtrSVDD_0114_E_0000252,-2.9951093196868905
CtrSVDD_0143_E_0000253,0.8582137227058413
CtrSVDD_0119_E_0000254,-1.870290994644165
CtrSVDD_0117_E_0000255,-2.9328930377960196
CtrSVDD_0119_E_0000256,-2.9857478141784686
CtrSVDD_0125_E_0000257,-2.9694952964782697
CtrSVDD_0115_E_0000258,-2.9605700969696023
CtrSVDD_0123_E_0000259,1.4831492900848389
CtrSVDD_0135_E_0000260,-3.1137578487396227
CtrSVDD_0115_E_0000261,-3.041041612625123
CtrSVDD_0115_E_0000262,0.7333820462226868
CtrSVDD_0117_E_0000263,-2.9270205497741695
CtrSVDD_0122_E_0000264,-2.171827793121339
CtrSVDD_0114_E_0000265,-2.8861136436462425
CtrSVDD_0119_E_0000266,-2.6745848655700684
CtrSVDD_0116_E_0000267,-0.4358881711959839
CtrSVDD_0118_E_0000268,3.5459771156310995
CtrSVDD_0119_E_0000269,-3.004241466522219
CtrSVDD_0121_E_0000270,-2.006832599639893
CtrSVDD_0123_E_0000271,2.5648016929626474
CtrSVDD_0163_E_0000272,3.3957872390747057
CtrSVDD_0125_E_0000273,-2.891979217529299
CtrSVDD_0139_E_0000274,3.653056621551514
CtrSVDD_0160_E_0000275,-1.8057978153228753
CtrSVDD_0160_E_0000276,2.4205727577209477
CtrSVDD_0125_E_0000277,-2.9921512603759766
CtrSVDD_0119_E_0000278,-2.6316363811492933
CtrSVDD_0114_E_0000279,-2.9688553810119624
CtrSVDD_0116_E_0000280,0.77461189031601
CtrSVDD_0120_E_0000281,-2.0326802730560316
CtrSVDD_0143_E_0000282,-1.1600141525268555
CtrSVDD_0119_E_0000283,-2.1571598052978525
CtrSVDD_0115_E_0000284,-2.932270765304565
CtrSVDD_0119_E_0000285,-2.5982742309570326
CtrSVDD_0125_E_0000286,-1.0702823400497434
CtrSVDD_0125_E_0000287,0.4530704021453854
CtrSVDD_0114_E_0000288,3.303108453750608
CtrSVDD_0115_E_0000289,-2.2556719779968275
CtrSVDD_0150_E_0000290,2.9723811149597186
CtrSVDD_0152_E_0000291,0.3615609407424928
CtrSVDD_0118_E_0000292,-2.9935898780822736
CtrSVDD_0116_E_0000293,-2.9733603000640882
CtrSVDD_0141_E_0000294,-2.388722658157349
CtrSVDD_0125_E_0000295,-1.6607422828674312
CtrSVDD_0122_E_0000296,-2.968846797943114
CtrSVDD_0115_E_0000297,1.13121747970581
CtrSVDD_0164_E_0000298,3.7155413627624467
CtrSVDD_0114_E_0000299,-2.93780541419983
CtrSVDD_0123_E_0000300,-2.9805331230163574
CtrSVDD_0114_E_0000301,-2.954033613204958
CtrSVDD_0123_E_0000302,3.6268839836120614
CtrSVDD_0122_E_0000303,-1.4850270748138423
CtrSVDD_0118_E_0000304,-2.9191749095916752
CtrSVDD_0152_E_0000305,-1.4000431299209588
CtrSVDD_0115_E_0000306,-1.2640302181243896
CtrSVDD_0125_E_0000307,-2.9716033935546875
CtrSVDD_0114_E_0000308,1.1941127777099616
CtrSVDD_0115_E_0000309,-2.759416341781615
CtrSVDD_0118_E_0000310,-2.9850990772247306
CtrSVDD_0115_E_0000311,-1.3204677104949951
CtrSVDD_0117_E_0000312,-1.2584383487701418
CtrSVDD_0134_E_0000313,3.6594266891479474
CtrSVDD_0117_E_0000314,-2.9722812175750746
CtrSVDD_0119_E_0000315,-3.0306098461151127
CtrSVDD_0118_E_0000316,-3.1095449924468967
CtrSVDD_0116_E_0000317,-2.4647257328033465
CtrSVDD_0115_E_0000318,1.5606098175048828
CtrSVDD_0118_E_0000319,-1.8229453563690188
CtrSVDD_0118_E_0000320,-2.4193801879882817
CtrSVDD_0124_E_0000321,1.3284668922424312
CtrSVDD_0126_E_0000322,-1.131630420684815
CtrSVDD_0114_E_0000323,-2.5425622463226327
CtrSVDD_0120_E_0000324,-2.030288934707642
CtrSVDD_0123_E_0000325,1.4986059665679927
CtrSVDD_0157_E_0000326,-2.2170472145080566
CtrSVDD_0163_E_0000327,3.5161542892456037
CtrSVDD_0128_E_0000328,3.044273376464842
CtrSVDD_0122_E_0000329,-2.726293325424194
CtrSVDD_0125_E_0000330,-3.0194985866546613
CtrSVDD_0125_E_0000331,-2.82270359992981
CtrSVDD_0119_E_0000332,-2.8830239772796635
CtrSVDD_0125_E_0000333,-2.9528832435607923
CtrSVDD_0120_E_0000334,2.933421611785889
CtrSVDD_0114_E_0000335,1.2233552932739251
CtrSVDD_0115_E_0000336,1.0583944320678709
CtrSVDD_0114_E_0000337,-2.9868745803833026
CtrSVDD_0119_E_0000338,-2.099364757537841
CtrSVDD_0114_E_0000339,-1.8634791374206539
CtrSVDD_0123_E_0000340,-3.038042545318607
CtrSVDD_0119_E_0000341,-2.26789951324463
CtrSVDD_0119_E_0000342,-3.0104615688323975
CtrSVDD_0119_E_0000343,-0.7439239621162413
CtrSVDD_0125_E_0000344,-2.8813343048095685
CtrSVDD_0117_E_0000345,0.1818711161613464
CtrSVDD_0119_E_0000346,-0.8858307600021361
CtrSVDD_0160_E_0000347,-1.0545201301574711
CtrSVDD_0157_E_0000348,-1.82900071144104
CtrSVDD_0115_E_0000349,-0.760359227657318
CtrSVDD_0123_E_0000350,-2.993639945983887
CtrSVDD_0120_E_0000351,2.5877907276153587
CtrSVDD_0123_E_0000352,-1.9705255031585702
CtrSVDD_0115_E_0000353,3.542205810546875
CtrSVDD_0122_E_0000354,-1.193949222564697
CtrSVDD_0123_E_0000355,-2.611590147018432
CtrSVDD_0153_E_0000356,-1.5492465496063228
CtrSVDD_0123_E_0000357,-2.9396965503692614
CtrSVDD_0114_E_0000358,3.6113433837890625
CtrSVDD_0114_E_0000359,-2.8702054023742685
CtrSVDD_0114_E_0000360,2.68898105621338
CtrSVDD_0133_E_0000361,-0.3487993478775022
CtrSVDD_0115_E_0000362,2.1059925556182857
CtrSVDD_0120_E_0000363,1.0504405498504636
CtrSVDD_0152_E_0000364,-0.5629388689994809
CtrSVDD_0123_E_0000365,-1.070216774940491
CtrSVDD_0155_E_0000366,2.1083762645721436
CtrSVDD_0119_E_0000367,0.5430590510368345
CtrSVDD_0123_E_0000368,-2.9573636054992654
CtrSVDD_0115_E_0000369,-2.8387427330017077
CtrSVDD_0133_E_0000370,1.7536430358886714
CtrSVDD_0143_E_0000371,-1.0651292800903318
CtrSVDD_0123_E_0000372,-2.0572371482849126
CtrSVDD_0137_E_0000373,-1.1905455589294434
CtrSVDD_0151_E_0000374,-2.3030867576599117
CtrSVDD_0158_E_0000375,0.5611984133720398
CtrSVDD_0134_E_0000376,2.4605627059936523
CtrSVDD_0126_E_0000377,-0.8770651817321781
CtrSVDD_0114_E_0000378,-2.9699358940124534
CtrSVDD_0115_E_0000379,2.1132349967956534
CtrSVDD_0115_E_0000380,-1.596222162246704
CtrSVDD_0121_E_0000381,-2.9568467140197745
CtrSVDD_0117_E_0000382,-3.0012812614440896
CtrSVDD_0155_E_0000383,0.19523620605468742
CtrSVDD_0146_E_0000384,-0.22195035219192494
CtrSVDD_0118_E_0000385,-2.9431300163269047
CtrSVDD_0125_E_0000386,-2.954626321792605
CtrSVDD_0142_E_0000387,-0.9545439481735227
CtrSVDD_0123_E_0000388,-2.930115461349486
CtrSVDD_0116_E_0000389,-2.5324258804321307
CtrSVDD_0115_E_0000390,-2.270479440689087
CtrSVDD_0117_E_0000391,-2.9890930652618404
CtrSVDD_0132_E_0000392,-0.9255579113960263
CtrSVDD_0128_E_0000393,-2.19991135597229
CtrSVDD_0118_E_0000394,3.58912992477417
CtrSVDD_0126_E_0000395,-2.3179786205291744
CtrSVDD_0161_E_0000396,3.514651775360107
CtrSVDD_0114_E_0000397,-2.9520959854126
CtrSVDD_0118_E_0000398,-2.9478662014007573
CtrSVDD_0114_E_0000399,1.205582141876221
CtrSVDD_0122_E_0000400,-1.0178351402282717
CtrSVDD_0115_E_0000401,-2.734176635742188
CtrSVDD_0114_E_0000402,-2.9545984268188468
CtrSVDD_0115_E_0000403,2.8027441501617423
CtrSVDD_0116_E_0000404,-2.746712207794191
CtrSVDD_0153_E_0000405,-2.3752744197845463
CtrSVDD_0121_E_0000406,-0.3087174296379091
CtrSVDD_0119_E_0000407,-2.945030450820922
CtrSVDD_0119_E_0000408,-1.7715418338775633
CtrSVDD_0119_E_0000409,-2.949803352355957
CtrSVDD_0117_E_0000410,-2.817646741867065
CtrSVDD_0116_E_0000411,3.7388682365417494
CtrSVDD_0114_E_0000412,-2.9615874290466317
CtrSVDD_0127_E_0000413,2.6982519626617436
CtrSVDD_0127_E_0000414,-0.9623696208000178
CtrSVDD_0127_E_0000415,1.4283463954925542
CtrSVDD_0114_E_0000416,-2.9270930290222164
CtrSVDD_0135_E_0000417,0.7207134366035461
CtrSVDD_0115_E_0000418,-2.392003059387206
CtrSVDD_0117_E_0000419,-2.9602441787719727
CtrSVDD_0133_E_0000420,-1.5645117759704585
CtrSVDD_0115_E_0000421,-2.928631305694582
CtrSVDD_0148_E_0000422,1.6928784847259526
CtrSVDD_0152_E_0000423,-0.5886324644088744
CtrSVDD_0115_E_0000424,-2.9433429241180433
CtrSVDD_0123_E_0000425,-2.9055552482604994
CtrSVDD_0117_E_0000426,1.2019619941711421
CtrSVDD_0154_E_0000427,-2.3250110149383545
CtrSVDD_0132_E_0000428,1.658822059631348
CtrSVDD_0117_E_0000429,-2.613403558731078
CtrSVDD_0153_E_0000430,0.20623809099197457
CtrSVDD_0137_E_0000431,3.6110877990722616
CtrSVDD_0115_E_0000432,-0.04969564080238343
CtrSVDD_0150_E_0000433,0.6468406319618226
CtrSVDD_0121_E_0000434,3.5596590042114227
CtrSVDD_0123_E_0000435,-2.7800509929656987
CtrSVDD_0146_E_0000436,1.3271691799163818
CtrSVDD_0120_E_0000437,-2.629602193832397
CtrSVDD_0139_E_0000438,-0.34000599384307845
CtrSVDD_0150_E_0000439,1.140220880508423
CtrSVDD_0123_E_0000440,-2.935139656066897
CtrSVDD_0122_E_0000441,3.147256612777712
CtrSVDD_0145_E_0000442,2.3505306243896493
CtrSVDD_0122_E_0000443,-2.9468867778778085
CtrSVDD_0116_E_0000444,-2.9549465179443355
CtrSVDD_0121_E_0000445,-2.735433101654053
CtrSVDD_0118_E_0000446,-2.9440009593963605
CtrSVDD_0115_E_0000447,-2.8056962490081796
CtrSVDD_0119_E_0000448,-2.9258258342742907
CtrSVDD_0119_E_0000449,-1.5655834674835205
CtrSVDD_0115_E_0000450,-2.969317436218261
CtrSVDD_0120_E_0000451,-2.728435993194581
CtrSVDD_0148_E_0000452,3.6360592842102046
CtrSVDD_0114_E_0000453,-2.966142654418944
CtrSVDD_0146_E_0000454,3.3377766609191934
CtrSVDD_0120_E_0000455,-2.9791679382324188
CtrSVDD_0125_E_0000456,-2.3045940399169926
CtrSVDD_0116_E_0000457,-0.19162651896476746
CtrSVDD_0129_E_0000458,-2.5812318325042716
CtrSVDD_0125_E_0000459,-2.656410217285157
CtrSVDD_0139_E_0000460,0.8877996802330016
CtrSVDD_0119_E_0000461,1.8042306900024419
CtrSVDD_0131_E_0000462,0.38266897201538136
CtrSVDD_0116_E_0000463,-2.9534559249877916
CtrSVDD_0130_E_0000464,1.8403890132904053
CtrSVDD_0114_E_0000465,0.13075846433639546
CtrSVDD_0117_E_0000466,-2.9748451709747297
CtrSVDD_0118_E_0000467,-2.070332288742066
CtrSVDD_0123_E_0000468,3.423580408096314
CtrSVDD_0116_E_0000469,-2.1149094104766846
CtrSVDD_0129_E_0000470,1.0573976039886477
CtrSVDD_0114_E_0000471,-2.9301648139953596
CtrSVDD_0118_E_0000472,3.56970548629761
CtrSVDD_0117_E_0000473,1.6546788215637207
CtrSVDD_0115_E_0000474,-2.9761123657226545
CtrSVDD_0122_E_0000475,-2.9605729579925546
CtrSVDD_0114_E_0000476,-2.420308351516722
CtrSVDD_0117_E_0000477,-2.5003354549407963
CtrSVDD_0114_E_0000478,-3.00544571876526
CtrSVDD_0119_E_0000479,-2.9691572189331032
CtrSVDD_0134_E_0000480,0.43164664506912254
CtrSVDD_0115_E_0000481,1.4466290473937988
CtrSVDD_0125_E_0000482,-2.9869766235351545
CtrSVDD_0115_E_0000483,-2.0166332721710205
CtrSVDD_0115_E_0000484,1.5785439014434812
CtrSVDD_0115_E_0000485,-2.4897587299346933
CtrSVDD_0117_E_0000486,-2.9879047870635977
CtrSVDD_0116_E_0000487,-1.5325462818145752
CtrSVDD_0148_E_0000488,1.0322856903076167
CtrSVDD_0116_E_0000489,-2.9608554840087886
CtrSVDD_0114_E_0000490,1.7359457015991202
CtrSVDD_0160_E_0000491,1.1140999794006348
CtrSVDD_0114_E_0000492,-1.3291329145431514
CtrSVDD_0114_E_0000493,-2.858371257781981
CtrSVDD_0114_E_0000494,-2.9001429080963113
CtrSVDD_0122_E_0000495,-2.870885848999025
CtrSVDD_0119_E_0000496,-2.9479186534881587
CtrSVDD_0119_E_0000497,1.9073352813720699
CtrSVDD_0149_E_0000498,-1.8551633358001718
CtrSVDD_0129_E_0000499,-2.9940233230590834
CtrSVDD_0129_E_0000500,-1.508852958679199
CtrSVDD_0150_E_0000501,-1.0914099216461184
CtrSVDD_0123_E_0000502,0.1353543400764464
CtrSVDD_0125_E_0000503,-3.0179021358489995
CtrSVDD_0123_E_0000504,-2.835996627807619
CtrSVDD_0114_E_0000505,1.2311797142028809
CtrSVDD_0119_E_0000506,-1.2356140613555913
CtrSVDD_0163_E_0000507,3.038921833038331
CtrSVDD_0132_E_0000508,-0.06705534458160374
CtrSVDD_0123_E_0000509,-2.9551661014556903
CtrSVDD_0119_E_0000510,-1.8938419818878172
CtrSVDD_0149_E_0000511,-2.3682372570037846
CtrSVDD_0123_E_0000512,-2.9802515506744385
CtrSVDD_0138_E_0000513,-3.040229558944703
CtrSVDD_0114_E_0000514,3.4060792922973637
CtrSVDD_0117_E_0000515,3.331817388534547
CtrSVDD_0119_E_0000516,0.06799805164337178
CtrSVDD_0122_E_0000517,-1.930136442184449
CtrSVDD_0114_E_0000518,1.1751184463500979
CtrSVDD_0114_E_0000519,-2.9633638858795153
CtrSVDD_0123_E_0000520,-2.961007118225099
CtrSVDD_0116_E_0000521,-2.8013553619384752
CtrSVDD_0152_E_0000522,-0.6059058904647828
CtrSVDD_0119_E_0000523,-2.9897918701171893
CtrSVDD_0118_E_0000524,-2.9313724040985116
CtrSVDD_0120_E_0000525,-2.0437757968902583
CtrSVDD_0121_E_0000526,-2.8018445968627943
CtrSVDD_0116_E_0000527,3.935888290405277
CtrSVDD_0115_E_0000528,1.2469630241394045
CtrSVDD_0146_E_0000529,1.5210428237915044
CtrSVDD_0115_E_0000530,-1.381246328353882
